# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo partical log-density \yita for group of halos of the same size n_p, where n_p is number of particles in halo. ",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2202.06515,,,,,Density&velocity distributions,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
250,0,0,0,0,0,6.395710796,6.031356326,6.393097736,6.314660078,6.398418421
251,0,0,0,0,0,6.194053981,6.208508512,6.293949639,6.093049292,6.557804278
252,0,0,0,0,0,5.883556312,6.117499456,6.353040495,6.278001446,6.392575571
253,0,0,0,0,6.195876777,6.165518066,6.11956762,6.274815754,6.249732042,6.406497719
254,0,0,0,0,5.951022938,6.066876152,6.117525269,6.118793188,6.215223326,6.365197027
255,0,0,0,0,0,5.884906214,6.217480311,6.136284201,6.312187067,6.388881516
256,0,0,0,0,0,0,6.137690974,6.187247407,6.24252252,6.347528323
257,0,0,0,0,6.174908716,6.102368526,6.160986242,6.169921003,6.391646752,6.397981695
258,0,0,0,0,0,5.939792495,6.058557155,6.203115154,6.347773574,6.393201413
259,0,0,0,0,0,5.893761782,6.023647882,6.188799872,6.278618739,6.527305395
260,0,0,0,0,0,6.075197765,6.389151152,6.083008719,6.388126983,6.423285954
261,0,0,0,0,6.124390637,6.322027025,6.144986816,6.294749356,6.254638425,6.505417618
262,0,0,0,0,0,5.699186189,6.076124645,6.169769787,6.366220544,6.381981811
